dates_start,dates_end,mean,err_pos,err_neg,sd_pos,sd_neg,region,metric
400.0,500.0,1351764.705882353,2207999.9999999995,591200.0,2250084.937622864,453444.4741418421,Arabian Peninsula,Subset: Population
500.0,600.0,1441176.4705882352,2307999.9999999995,656000.0,2382895.064455109,499457.8767213613,Arabian Peninsula,Subset: Population
600.0,700.0,1555882.3529411764,2407999.9999999995,734000.0,2525703.796928673,586060.9089536797,Arabian Peninsula,Subset: Population
700.0,800.0,1682352.9411764706,2507999.9999999995,812000.0,2694912.4784921766,669793.4038607646,Arabian Peninsula,Subset: Population
800.0,900.0,1791176.4705882352,2607999.9999999995,862000.0,2856848.7651733793,725504.1760030908,Arabian Peninsula,Subset: Population
900.0,1000.0,1895294.1176470588,2707999.9999999995,912000.0,3017320.213846979,773268.0214471384,Arabian Peninsula,Subset: Population
1000.0,1100.0,2002941.176470588,2807999.9999999995,990000.0,3178860.164806106,827022.1881350705,Arabian Peninsula,Subset: Population
1100.0,1200.0,2110000.0,2907999.9999999995,1068000.0,3340905.9313224163,879094.0686775835,Arabian Peninsula,Subset: Population
1200.0,1300.0,2217647.0588235296,3007999.9999999995,1146000.0,3503307.9299059957,931986.1877410637,Arabian Peninsula,Subset: Population
1300.0,1400.0,2307058.8235294116,3107999.9999999995,1224000.0,3658954.0714113154,955163.5756475076,Arabian Peninsula,Subset: Population
1400.0,1500.0,2414705.882352941,3207999.9999999995,1302000.0,3821910.527560883,1007501.2371449994,Arabian Peninsula,Subset: Population
1500.0,1600.0,2528235.294117647,3307999.9999999995,1380000.0,3989516.904429868,1066953.683805426,Arabian Peninsula,Subset: Population
1600.0,1700.0,2644117.6470588236,3407999.9999999995,1458000.0,4157769.4790572226,1130465.8150604244,Arabian Peninsula,Subset: Population
1700.0,1800.0,2760000.0,3507999.9999999995,1536000.0,4326697.538285737,1193302.461714263,Arabian Peninsula,Subset: Population
1800.0,1900.0,2920588.2352941176,3719999.999999999,1692000.0,4573487.543953745,1267688.92663449,Arabian Peninsula,Subset: Population
1900.0,2000.0,6529411.764705882,8440000.0,4000000.0,10574999.732717508,2483823.796694259,Arabian Peninsula,Subset: Population
2000.0,2025.0,40294117.64705882,45000000.0,35000000.0,45843518.31297447,34744716.98114318,Arabian Peninsula,Subset: Population
-1000.0,-900.0,3.3148148148148144,3.5466666666666664,3.0,3.613416953640687,3.016212675988942,British Isles,Overall
-900.0,-800.0,3.3425925925925917,3.5466666666666664,3.1666666666666665,3.6229815542541974,3.062203630930986,British Isles,Overall
-800.0,-700.0,3.37037037037037,3.8333333333333335,3.12,3.692187911055236,3.048552829685504,British Isles,Overall
-700.0,-600.0,3.398148148148148,3.6666666666666665,3.12,3.698039532235215,3.0982567640610803,British Isles,Overall
-600.0,-500.0,3.4629629629629632,3.8333333333333335,3.0,3.798858465689205,3.1270674602367214,British Isles,Overall
-500.0,-400.0,3.5092592592592595,3.8333333333333335,3.1666666666666665,3.849340142077907,3.169178376440612,British Isles,Overall
-400.0,-300.0,3.537037037037037,3.8333333333333335,3.1666666666666665,3.8390649338944463,3.235009140179628,British Isles,Overall
-300.0,-200.0,3.62037037037037,4.0,3.1666666666666665,3.961960495290679,3.27878024545006,British Isles,Overall
-200.0,-100.0,3.7222222222222223,4.166666666666667,3.286666666666666,4.302239250495031,3.142205193949414,British Isles,Overall
-100.0,0.0,4.7407407407407405,5.38,4.286666666666666,5.2383344015757185,4.2431470799057625,British Isles,Overall
0.0,100.0,5.5092592592592595,5.833333333333333,5.0,5.948366877828866,5.070151640689653,British Isles,Overall
100.0,200.0,5.527777777777779,5.833333333333333,5.166666666666667,6.049674839668222,5.0058807158873355,British Isles,Overall
200.0,300.0,4.435185185185185,4.666666666666667,4.166666666666667,4.836336648563601,4.034033721806769,British Isles,Overall
300.0,400.0,3.5,3.713333333333334,3.12,3.82867109906109,3.17132890093891,British Isles,Overall
400.0,500.0,2.759259259259258,3.0,2.62,3.038268873579987,2.48024964493853,British Isles,Overall
500.0,600.0,2.824074074074074,3.1666666666666665,2.5,3.1945601671063435,2.4535879810418044,British Isles,Overall
600.0,700.0,3.712962962962963,4.0,3.3333333333333335,4.088961861189758,3.3369640647361676,British Isles,Overall
700.0,800.0,3.5277777777777777,4.166666666666667,2.9533333333333336,4.084027344291688,2.971528211263867,British Isles,Overall
800.0,900.0,3.157407407407408,3.713333333333334,2.6666666666666665,3.679961150352684,2.6348536644621317,British Isles,Overall
900.0,1000.0,4.166666666666666,4.5,3.8333333333333335,4.547536366688946,3.785796966644386,British Isles,Overall
1000.0,1100.0,3.6388888888888897,4.0,3.3333333333333335,3.9592378498519674,3.318539927925812,British Isles,Overall
1100.0,1200.0,4.305555555555555,4.666666666666667,3.9533333333333336,4.699373524409939,3.911737586701171,British Isles,Overall
1200.0,1300.0,4.87962962962963,5.38,4.573333333333333,5.290911709528015,4.468347549731244,British Isles,Overall
1300.0,1400.0,3.787037037037037,4.0,3.5,4.100350450290531,3.473723623783544,British Isles,Overall
1400.0,1500.0,3.6759259259259256,3.8333333333333335,3.4533333333333336,3.972366862844113,3.379484989007738,British Isles,Overall
1500.0,1600.0,4.7592592592592595,5.093333333333333,4.453333333333333,5.093619816393848,4.424898702124671,British Isles,Overall
1600.0,1700.0,4.287037037037036,4.666666666666667,3.9533333333333336,4.683026014450798,3.8910480596232753,British Isles,Overall
1700.0,1800.0,4.657407407407407,4.833333333333333,4.5,4.845577791045385,4.46923702376943,British Isles,Overall
1800.0,1900.0,5.712962962962964,6.0,5.5,6.076440489377603,5.349485436548324,British Isles,Overall
1900.0,2000.0,6.4722222222222205,6.713333333333333,6.333333333333333,6.674447496924457,6.269996947519984,British Isles,Overall
2000.0,2025.0,7.398148148148148,7.666666666666667,7.166666666666667,7.647461333663634,7.1488349626326615,British Isles,Overall
-1000.0,-900.0,3.2777777777777777,4.0,3.0,3.8361042011733826,2.719451354382173,British Isles,Subset: Culture & Lesure
-900.0,-800.0,3.4444444444444446,4.0,3.0,3.941348439444398,2.9475404494444915,British Isles,Subset: Culture & Lesure
-800.0,-700.0,4.0,4.279999999999999,3.72,4.577350269189626,3.4226497308103743,British Isles,Subset: Culture & Lesure
-700.0,-600.0,4.277777777777778,5.0,4.0,4.836104201173383,3.719451354382173,British Isles,Subset: Culture & Lesure
-600.0,-500.0,4.333333333333333,5.0,4.0,4.910683602522958,3.7559830641437073,British Isles,Subset: Culture & Lesure
-500.0,-400.0,4.611111111111111,5.0,4.0,5.201674767374147,4.020547454848074,British Isles,Subset: Culture & Lesure
-400.0,-300.0,4.722222222222222,5.0,4.0,5.372483328373312,4.071961116071132,British Isles,Subset: Culture & Lesure
-300.0,-200.0,4.777777777777778,5.0,4.0,5.406317138832486,4.149238416723069,British Isles,Subset: Culture & Lesure
-200.0,-100.0,5.111111111111111,6.0,4.0,5.986000874890201,4.2362213473320205,British Isles,Subset: Culture & Lesure
-100.0,0.0,5.888888888888889,6.0,5.0,6.4554466126214205,5.322331165156358,British Isles,Subset: Culture & Lesure
0.0,100.0,6.611111111111111,7.0,6.0,7.201674767374147,6.020547454848074,British Isles,Subset: Culture & Lesure
100.0,200.0,6.666666666666667,7.0,6.0,7.138071187457698,6.195262145875636,British Isles,Subset: Culture & Lesure
200.0,300.0,5.666666666666667,6.0,5.0,6.138071187457698,5.195262145875636,British Isles,Subset: Culture & Lesure
300.0,400.0,4.722222222222222,5.0,4.0,5.170125430461031,4.274319013983414,British Isles,Subset: Culture & Lesure
400.0,500.0,3.8333333333333335,4.0,3.0,4.333333333333333,3.3333333333333335,British Isles,Subset: Culture & Lesure
500.0,600.0,4.0,4.279999999999999,3.72,4.577350269189626,3.4226497308103743,British Isles,Subset: Culture & Lesure
600.0,700.0,5.0,5.279999999999999,4.720000000000001,5.577350269189626,4.422649730810374,British Isles,Subset: Culture & Lesure
700.0,800.0,5.222222222222222,6.0,5.0,5.850761583276931,4.593682861167514,British Isles,Subset: Culture & Lesure
800.0,900.0,4.777777777777778,5.0,4.0,5.489236026381428,4.066319529174128,British Isles,Subset: Culture & Lesure
900.0,1000.0,5.555555555555555,6.0,5.0,6.153907200792722,4.9572039103183885,British Isles,Subset: Culture & Lesure
1000.0,1100.0,5.277777777777778,6.0,5.0,5.836104201173383,4.719451354382173,British Isles,Subset: Culture & Lesure
1100.0,1200.0,5.777777777777778,6.0,5.0,6.310647947034747,5.244907608520808,British Isles,Subset: Culture & Lesure
1200.0,1300.0,6.222222222222222,7.0,6.0,6.850761583276931,5.593682861167514,British Isles,Subset: Culture & Lesure
1300.0,1400.0,5.055555555555555,5.279999999999999,5.0,5.579665618447589,4.531445492663522,British Isles,Subset: Culture & Lesure
1400.0,1500.0,5.611111111111111,6.0,5.0,6.289253089762983,4.932969132459238,British Isles,Subset: Culture & Lesure
1500.0,1600.0,6.777777777777778,7.0,6.0,7.193517487419327,6.362038068136228,British Isles,Subset: Culture & Lesure
1600.0,1700.0,6.444444444444445,7.0,6.0,7.0427960896816115,5.846092799207278,British Isles,Subset: Culture & Lesure
1700.0,1800.0,5.944444444444445,6.0,6.0,6.348894993848917,5.539993895039972,British Isles,Subset: Culture & Lesure
1800.0,1900.0,7.055555555555555,7.0,7.0,7.284616979200981,6.826494131910129,British Isles,Subset: Culture & Lesure
1900.0,2000.0,7.944444444444445,8.0,8.0,8.17350586808987,7.715383020799019,British Isles,Subset: Culture & Lesure
2000.0,2025.0,8.166666666666666,8.28,8.0,8.539344662916632,7.793988670416701,British Isles,Subset: Culture & Lesure
-1000.0,-900.0,2.4444444444444446,3.0,2.0,2.941348439444398,1.9475404494444917,British Isles,Subset: Economic Opportunity
-900.0,-800.0,2.6666666666666665,3.0,2.0,3.1380711874576983,2.1952621458756347,British Isles,Subset: Economic Opportunity
-800.0,-700.0,2.888888888888889,3.0,2.0,3.4554466126214205,2.322331165156357,British Isles,Subset: Economic Opportunity
-700.0,-600.0,3.0555555555555554,3.2799999999999994,3.0,3.579665618447589,2.531445492663522,British Isles,Subset: Economic Opportunity
-600.0,-500.0,3.3333333333333335,4.0,3.0,3.8047378541243657,2.8619288125423017,British Isles,Subset: Economic Opportunity
-500.0,-400.0,3.3333333333333335,4.0,3.0,3.8047378541243657,2.8619288125423017,British Isles,Subset: Economic Opportunity
-400.0,-300.0,3.3333333333333335,4.0,3.0,3.8047378541243657,2.8619288125423017,British Isles,Subset: Economic Opportunity
-300.0,-200.0,3.5,4.0,3.0,4.0,3.0,British Isles,Subset: Economic Opportunity
-200.0,-100.0,3.7777777777777777,4.0,3.0,4.406317138832486,3.149238416723069,British Isles,Subset: Economic Opportunity
-100.0,0.0,5.111111111111111,6.0,5.0,5.677668834843643,4.544553387378579,British Isles,Subset: Economic Opportunity
0.0,100.0,5.888888888888889,6.0,5.720000000000001,6.3470117361797405,5.430766041598038,British Isles,Subset: Economic Opportunity
100.0,200.0,5.888888888888889,6.0,5.720000000000001,6.546231087011069,5.231546690766709,British Isles,Subset: Economic Opportunity
200.0,300.0,4.888888888888889,5.0,4.720000000000001,5.546231087011069,4.231546690766709,British Isles,Subset: Economic Opportunity
300.0,400.0,3.888888888888889,4.0,3.0,4.4554466126214205,3.322331165156357,British Isles,Subset: Economic Opportunity
400.0,500.0,3.0555555555555554,3.0,3.0,3.4600061049600286,2.651105006151082,British Isles,Subset: Economic Opportunity
500.0,600.0,3.0555555555555554,3.0,3.0,3.4600061049600286,2.651105006151082,British Isles,Subset: Economic Opportunity
600.0,700.0,3.7222222222222223,4.0,3.0,4.372483328373312,3.071961116071132,British Isles,Subset: Economic Opportunity
700.0,800.0,3.8333333333333335,4.0,3.0,4.434258545910665,3.232408120756002,British Isles,Subset: Economic Opportunity
800.0,900.0,3.4444444444444446,4.0,3.0,4.0427960896816115,2.8460927992072778,British Isles,Subset: Economic Opportunity
900.0,1000.0,4.444444444444445,5.0,4.0,5.0427960896816115,3.8460927992072778,British Isles,Subset: Economic Opportunity
1000.0,1100.0,4.5,5.0,4.0,5.0,4.0,British Isles,Subset: Economic Opportunity
1100.0,1200.0,5.111111111111111,6.0,4.720000000000001,5.768453309233291,4.453768912988931,British Isles,Subset: Economic Opportunity
1200.0,1300.0,5.388888888888889,6.0,5.0,5.979452545151926,4.798325232625853,British Isles,Subset: Economic Opportunity
1300.0,1400.0,3.7222222222222223,4.0,3.0,4.372483328373312,3.071961116071132,British Isles,Subset: Economic Opportunity
1400.0,1500.0,4.0,4.279999999999999,3.72,4.577350269189626,3.4226497308103743,British Isles,Subset: Economic Opportunity
1500.0,1600.0,5.388888888888889,6.0,5.0,6.067030867540762,4.710746910237017,British Isles,Subset: Economic Opportunity
1600.0,1700.0,5.388888888888889,6.0,5.0,6.144526139374192,4.6332516384035864,British Isles,Subset: Economic Opportunity
1700.0,1800.0,6.333333333333333,7.0,6.0,6.910683602522958,5.755983064143708,British Isles,Subset: Economic Opportunity
1800.0,1900.0,6.944444444444445,7.0,7.0,7.173505868089871,6.715383020799019,British Isles,Subset: Economic Opportunity
1900.0,2000.0,7.333333333333333,8.0,7.0,7.804737854124364,6.861928812542302,British Isles,Subset: Economic Opportunity
2000.0,2025.0,7.833333333333333,8.0,7.720000000000001,8.206011329583298,7.460655337083368,British Isles,Subset: Economic Opportunity
-1000.0,-900.0,2.7222222222222223,3.2799999999999994,2.0,3.452941468775884,1.991502975668561,British Isles,Subset: Equality
-900.0,-800.0,2.7222222222222223,3.2799999999999994,2.0,3.452941468775884,1.991502975668561,British Isles,Subset: Equality
-800.0,-700.0,2.6666666666666665,3.0,2.0,3.3333333333333335,1.9999999999999996,British Isles,Subset: Equality
-700.0,-600.0,2.6666666666666665,3.0,2.0,3.3333333333333335,1.9999999999999996,British Isles,Subset: Equality
-600.0,-500.0,2.6666666666666665,3.0,2.0,3.244016935856292,2.089316397477041,British Isles,Subset: Equality
-500.0,-400.0,2.6666666666666665,3.0,2.0,3.244016935856292,2.089316397477041,British Isles,Subset: Equality
-400.0,-300.0,2.611111111111111,3.0,2.0,3.201674767374147,2.0205474548480753,British Isles,Subset: Equality
-300.0,-200.0,2.6666666666666665,3.0,2.0,3.244016935856292,2.089316397477041,British Isles,Subset: Equality
-200.0,-100.0,2.6666666666666665,3.0,2.0,3.4120226591665963,1.9213106741667365,British Isles,Subset: Equality
-100.0,0.0,3.5,4.0,3.0,4.0,3.0,British Isles,Subset: Equality
0.0,100.0,4.055555555555555,5.0,3.72,4.676685549305497,3.4344255618056136,British Isles,Subset: Equality
100.0,200.0,4.055555555555555,5.0,3.72,4.676685549305497,3.4344255618056136,British Isles,Subset: Equality
200.0,300.0,3.2777777777777777,4.0,3.0,3.8361042011733826,2.719451354382173,British Isles,Subset: Equality
300.0,400.0,2.7777777777777777,3.0,2.0,3.1935174874193266,2.3620380681362287,British Isles,Subset: Equality
400.0,500.0,2.111111111111111,2.2799999999999994,2.0,2.5692339584019623,1.65298826382026,British Isles,Subset: Equality
500.0,600.0,2.0555555555555554,2.0,2.0,2.4600061049600286,1.651105006151082,British Isles,Subset: Equality
600.0,700.0,2.8333333333333335,3.0,2.0,3.3333333333333335,2.3333333333333335,British Isles,Subset: Equality
700.0,800.0,2.611111111111111,3.0,2.0,3.201674767374147,2.0205474548480753,British Isles,Subset: Equality
800.0,900.0,2.3333333333333335,3.0,2.0,2.8047378541243653,1.8619288125423017,British Isles,Subset: Equality
900.0,1000.0,3.0555555555555554,3.0,3.0,3.284616979200981,2.8264941319101298,British Isles,Subset: Equality
1000.0,1100.0,2.111111111111111,2.0,2.0,2.4253807916384655,1.7968414305837568,British Isles,Subset: Equality
1100.0,1200.0,2.611111111111111,3.0,2.0,3.201674767374147,2.0205474548480753,British Isles,Subset: Equality
1200.0,1300.0,3.2777777777777777,4.0,3.0,3.7256809860165863,2.829874569538969,British Isles,Subset: Equality
1300.0,1400.0,4.0,4.0,4.0,4.471404520791031,3.528595479208968,British Isles,Subset: Equality
1400.0,1500.0,3.0555555555555554,3.0,3.0,3.284616979200981,2.8264941319101298,British Isles,Subset: Equality
1500.0,1600.0,3.1666666666666665,3.2799999999999994,3.0,3.5393446629166316,2.7939886704167014,British Isles,Subset: Equality
1600.0,1700.0,3.1666666666666665,3.2799999999999994,3.0,3.5393446629166316,2.7939886704167014,British Isles,Subset: Equality
1700.0,1800.0,2.6666666666666665,3.0,2.0,3.1380711874576983,2.1952621458756347,British Isles,Subset: Equality
1800.0,1900.0,3.7777777777777777,4.0,3.0,4.193517487419327,3.3620380681362287,British Isles,Subset: Equality
1900.0,2000.0,5.222222222222222,6.0,5.0,5.637961931863772,4.806482512580673,British Isles,Subset: Equality
2000.0,2025.0,6.222222222222222,7.0,6.0,6.637961931863772,5.806482512580673,British Isles,Subset: Equality
-1000.0,-900.0,2.2777777777777777,3.0,2.0,2.7256809860165863,1.829874569538969,British Isles,Subset: Freedom
-900.0,-800.0,2.2777777777777777,3.0,2.0,2.7256809860165863,1.829874569538969,British Isles,Subset: Freedom
-800.0,-700.0,2.2777777777777777,3.0,2.0,2.7256809860165863,1.829874569538969,British Isles,Subset: Freedom
-700.0,-600.0,2.2777777777777777,3.0,2.0,2.7256809860165863,1.829874569538969,British Isles,Subset: Freedom
-600.0,-500.0,2.2777777777777777,3.0,2.0,2.7256809860165863,1.829874569538969,British Isles,Subset: Freedom
-500.0,-400.0,2.2777777777777777,3.0,2.0,2.7256809860165863,1.829874569538969,British Isles,Subset: Freedom
-400.0,-300.0,2.3333333333333335,3.0,2.0,2.8047378541243653,1.8619288125423017,British Isles,Subset: Freedom
-300.0,-200.0,2.4444444444444446,3.0,2.0,2.941348439444398,1.9475404494444917,British Isles,Subset: Freedom
-200.0,-100.0,2.5,3.0,2.0,3.263762615825973,1.7362373841740266,British Isles,Subset: Freedom
-100.0,0.0,3.5,4.0,3.0,4.100925212577332,2.899074787422669,British Isles,Subset: Freedom
0.0,100.0,4.166666666666667,5.0,4.0,4.767591879243998,3.5657414540893355,British Isles,Subset: Freedom
100.0,200.0,4.166666666666667,5.0,3.72,4.853850937602943,3.47948239573039,British Isles,Subset: Freedom
200.0,300.0,3.3333333333333335,4.0,3.0,3.8047378541243657,2.8619288125423017,British Isles,Subset: Freedom
300.0,400.0,2.4444444444444446,3.0,2.0,2.941348439444398,1.9475404494444917,British Isles,Subset: Freedom
400.0,500.0,2.0555555555555554,2.0,2.0,2.4600061049600286,1.651105006151082,British Isles,Subset: Freedom
500.0,600.0,2.1666666666666665,3.0,2.0,2.6666666666666665,1.6666666666666663,British Isles,Subset: Freedom
600.0,700.0,3.0,3.0,3.0,3.3333333333333335,2.6666666666666665,British Isles,Subset: Freedom
700.0,800.0,2.7222222222222223,3.0,2.0,3.372483328373313,2.071961116071132,British Isles,Subset: Freedom
800.0,900.0,2.388888888888889,3.0,2.0,2.9794525451519247,1.798325232625853,British Isles,Subset: Freedom
900.0,1000.0,3.3333333333333335,4.0,3.0,3.8047378541243657,2.8619288125423017,British Isles,Subset: Freedom
1000.0,1100.0,2.5,3.0,2.0,3.0,2.0,British Isles,Subset: Freedom
1100.0,1200.0,3.1666666666666665,4.0,3.0,3.767591879243998,2.565741454089335,British Isles,Subset: Freedom
1200.0,1300.0,4.111111111111111,4.0,4.0,4.4253807916384655,3.796841430583756,British Isles,Subset: Freedom
1300.0,1400.0,3.4444444444444446,4.0,3.0,3.941348439444398,2.9475404494444915,British Isles,Subset: Freedom
1400.0,1500.0,3.111111111111111,3.0,3.0,3.4253807916384655,2.796841430583757,British Isles,Subset: Freedom
1500.0,1600.0,4.166666666666667,4.279999999999999,4.0,4.539344662916632,3.7939886704167023,British Isles,Subset: Freedom
1600.0,1700.0,3.5,4.0,3.0,4.100925212577332,2.899074787422669,British Isles,Subset: Freedom
1700.0,1800.0,4.666666666666667,5.0,4.0,5.244016935856292,4.089316397477042,British Isles,Subset: Freedom
1800.0,1900.0,5.555555555555555,6.0,5.0,6.0524595505555085,5.058651560555602,British Isles,Subset: Freedom
1900.0,2000.0,6.722222222222222,7.0,6.0,7.170125430461031,6.274319013983414,British Isles,Subset: Freedom
2000.0,2025.0,7.666666666666667,8.0,7.0,8.1380711874577,7.195262145875636,British Isles,Subset: Freedom
-1000.0,-900.0,3.1666666666666665,3.2799999999999994,3.0,3.5393446629166316,2.7939886704167014,British Isles,Subset: Health & Wellbeing
-900.0,-800.0,3.1666666666666665,3.2799999999999994,3.0,3.5393446629166316,2.7939886704167014,British Isles,Subset: Health & Wellbeing
-800.0,-700.0,3.1666666666666665,3.2799999999999994,3.0,3.5393446629166316,2.7939886704167014,British Isles,Subset: Health & Wellbeing
-700.0,-600.0,3.2222222222222223,4.0,3.0,3.6379619318637713,2.8064825125806734,British Isles,Subset: Health & Wellbeing
-600.0,-500.0,3.2222222222222223,4.0,3.0,3.6379619318637713,2.8064825125806734,British Isles,Subset: Health & Wellbeing
-500.0,-400.0,3.388888888888889,4.0,3.0,3.9794525451519247,2.798325232625853,British Isles,Subset: Health & Wellbeing
-400.0,-300.0,3.5,4.0,3.0,4.100925212577332,2.899074787422669,British Isles,Subset: Health & Wellbeing
-300.0,-200.0,3.7222222222222223,4.0,3.0,4.372483328373312,3.071961116071132,British Isles,Subset: Health & Wellbeing
-200.0,-100.0,4.0,5.0,3.0,4.816496580927726,3.1835034190722737,British Isles,Subset: Health & Wellbeing
-100.0,0.0,5.388888888888889,6.0,5.0,5.979452545151926,4.798325232625853,British Isles,Subset: Health & Wellbeing
0.0,100.0,6.166666666666667,7.0,6.0,6.666666666666667,5.666666666666667,British Isles,Subset: Health & Wellbeing
100.0,200.0,6.111111111111111,7.0,6.0,6.768453309233291,5.453768912988931,British Isles,Subset: Health & Wellbeing
200.0,300.0,5.111111111111111,5.279999999999999,5.0,5.569233958401962,4.6529882638202595,British Isles,Subset: Health & Wellbeing
300.0,400.0,4.111111111111111,4.279999999999999,4.0,4.569233958401962,3.652988263820259,British Isles,Subset: Health & Wellbeing
400.0,500.0,3.1666666666666665,3.2799999999999994,3.0,3.5393446629166316,2.7939886704167014,British Isles,Subset: Health & Wellbeing
500.0,600.0,3.111111111111111,3.0,3.0,3.4253807916384655,2.796841430583757,British Isles,Subset: Health & Wellbeing
600.0,700.0,4.111111111111111,4.0,4.0,4.4253807916384655,3.796841430583756,British Isles,Subset: Health & Wellbeing
700.0,800.0,3.7777777777777777,4.0,3.0,4.406317138832486,3.149238416723069,British Isles,Subset: Health & Wellbeing
800.0,900.0,3.4444444444444446,4.0,3.0,4.0427960896816115,2.8460927992072778,British Isles,Subset: Health & Wellbeing
900.0,1000.0,4.444444444444445,5.0,4.0,5.0427960896816115,3.8460927992072778,British Isles,Subset: Health & Wellbeing
1000.0,1100.0,4.388888888888889,5.0,4.0,4.876386910410674,3.901390867367105,British Isles,Subset: Health & Wellbeing
1100.0,1200.0,4.666666666666667,5.0,4.0,5.138071187457698,4.195262145875636,British Isles,Subset: Health & Wellbeing
1200.0,1300.0,5.166666666666667,6.0,5.0,5.666666666666667,4.666666666666667,British Isles,Subset: Health & Wellbeing
1300.0,1400.0,2.0555555555555554,2.0,2.0,2.284616979200981,1.8264941319101295,British Isles,Subset: Health & Wellbeing
1400.0,1500.0,3.4444444444444446,4.0,3.0,3.941348439444398,2.9475404494444915,British Isles,Subset: Health & Wellbeing
1500.0,1600.0,4.611111111111111,5.0,4.0,5.201674767374147,4.020547454848074,British Isles,Subset: Health & Wellbeing
1600.0,1700.0,4.444444444444445,5.0,4.0,5.0427960896816115,3.8460927992072778,British Isles,Subset: Health & Wellbeing
1700.0,1800.0,4.055555555555555,4.0,4.0,4.460006104960028,3.651105006151082,British Isles,Subset: Health & Wellbeing
1800.0,1900.0,5.555555555555555,6.0,5.0,6.240490444774331,4.87062066633678,British Isles,Subset: Health & Wellbeing
1900.0,2000.0,6.944444444444445,7.0,7.0,7.173505868089871,6.715383020799019,British Isles,Subset: Health & Wellbeing
2000.0,2025.0,7.888888888888889,8.0,8.0,8.203158569416244,7.5746192083615345,British Isles,Subset: Health & Wellbeing
-1000.0,-900.0,6.0,7.0,6.0,6.816496580927726,5.183503419072274,British Isles,Subset: Peace
-900.0,-800.0,5.777777777777778,6.279999999999999,5.0,6.631238416429845,4.92431713912571,British Isles,Subset: Peace
-800.0,-700.0,5.222222222222222,6.0,4.720000000000001,6.138467916803925,4.30597652764052,British Isles,Subset: Peace
-700.0,-600.0,4.888888888888889,6.0,4.0,5.697789987697836,4.079987790079943,British Isles,Subset: Peace
-600.0,-500.0,4.944444444444445,6.0,4.0,5.855623303714263,4.033265585174626,British Isles,Subset: Peace
-500.0,-400.0,4.777777777777778,5.279999999999999,4.0,5.563451979096164,3.992103576459391,British Isles,Subset: Peace
-400.0,-300.0,4.722222222222222,5.279999999999999,4.0,5.525379571933387,3.919064872511058,British Isles,Subset: Peace
-300.0,-200.0,4.611111111111111,5.0,4.0,5.289253089762983,3.932969132459238,British Isles,Subset: Peace
-200.0,-100.0,4.277777777777778,5.0,4.0,5.080935127488942,3.474620428066613,British Isles,Subset: Peace
-100.0,0.0,5.055555555555555,7.0,4.0,6.448881800442717,3.662229310668394,British Isles,Subset: Peace
0.0,100.0,6.166666666666667,7.0,5.0,7.233854039572142,5.099479293761192,British Isles,Subset: Peace
100.0,200.0,6.277777777777778,7.0,5.0,7.266916323042492,5.288639232513064,British Isles,Subset: Peace
200.0,300.0,4.333333333333333,5.0,3.72,5.078689325833263,3.5879773408334033,British Isles,Subset: Peace
300.0,400.0,3.0555555555555554,3.2799999999999994,3.0,3.579665618447589,2.531445492663522,British Isles,Subset: Peace
400.0,500.0,2.3333333333333335,3.0,2.0,2.8047378541243653,1.8619288125423017,British Isles,Subset: Peace
500.0,600.0,2.5555555555555554,3.0,2.0,3.2404904447743306,1.87062066633678,British Isles,Subset: Peace
600.0,700.0,3.611111111111111,4.0,3.0,4.201674767374147,3.0205474548480753,British Isles,Subset: Peace
700.0,800.0,3.0,3.2799999999999994,2.0,3.8819171036881968,2.1180828963118032,British Isles,Subset: Peace
800.0,900.0,2.5555555555555554,3.2799999999999994,2.0,3.317294955600116,1.7938161555109948,British Isles,Subset: Peace
900.0,1000.0,4.166666666666667,5.0,4.0,4.767591879243998,3.5657414540893355,British Isles,Subset: Peace
1000.0,1100.0,3.0555555555555554,3.0,3.0,3.4600061049600286,2.651105006151082,British Isles,Subset: Peace
1100.0,1200.0,4.5,5.0,4.0,5.0,4.0,British Isles,Subset: Peace
1200.0,1300.0,5.111111111111111,6.0,4.720000000000001,5.920012209920057,4.302210012302164,British Isles,Subset: Peace
1300.0,1400.0,4.444444444444445,5.0,4.0,5.206183844489005,3.682705044399884,British Isles,Subset: Peace
1400.0,1500.0,2.8333333333333335,3.0,2.72,3.2060113295832986,2.4606553370833684,British Isles,Subset: Peace
1500.0,1600.0,4.444444444444445,5.0,4.0,5.0427960896816115,3.8460927992072778,British Isles,Subset: Peace
1600.0,1700.0,2.7777777777777777,3.0,2.0,3.1935174874193266,2.3620380681362287,British Isles,Subset: Peace
1700.0,1800.0,4.277777777777778,5.0,4.0,4.928038883928868,3.627516671626688,British Isles,Subset: Peace
1800.0,1900.0,5.388888888888889,6.0,4.0,6.396575397067615,4.381202380710164,British Isles,Subset: Peace
1900.0,2000.0,4.666666666666667,5.0,4.0,5.244016935856292,4.089316397477042,British Isles,Subset: Peace
2000.0,2025.0,6.611111111111111,7.0,6.0,7.0986091326328955,6.123613089589326,British Isles,Subset: Peace
-1000.0,-900.0,3488888.888888889,8000000.0,800000.0,6753665.363947904,224112.4138298747,British Isles,Subset: Population
-900.0,-800.0,3736111.111111111,8500000.0,886000.0,7195912.227567388,276309.99465483427,British Isles,Subset: Population
-800.0,-700.0,3983333.3333333335,9000000.0,972000.0,7638960.654479612,327706.0121870558,British Isles,Subset: Population
