dates_start,dates_end,mean,err_pos,err_neg,region,metric
800.0,900.0,3.909090909090909,4.0,3.6,Central Africa,Subset: Economic Opportunity
900.0,1000.0,3.909090909090909,4.0,3.6,Central Africa,Subset: Economic Opportunity
1000.0,1100.0,4.090909090909091,4.0,4.0,Central Africa,Subset: Economic Opportunity
1100.0,1200.0,4.090909090909091,4.0,4.0,Central Africa,Subset: Economic Opportunity
1200.0,1300.0,4.090909090909091,4.0,4.0,Central Africa,Subset: Economic Opportunity
1300.0,1400.0,4.0,4.0,4.0,Central Africa,Subset: Economic Opportunity
1400.0,1500.0,4.0,4.0,4.0,Central Africa,Subset: Economic Opportunity
1500.0,1600.0,3.636363636363636,4.0,3.0,Central Africa,Subset: Economic Opportunity
1600.0,1700.0,3.1818181818181817,4.0,3.0,Central Africa,Subset: Economic Opportunity
1700.0,1800.0,3.1818181818181817,4.0,3.0,Central Africa,Subset: Economic Opportunity
1800.0,1900.0,3.4545454545454546,4.0,3.0,Central Africa,Subset: Economic Opportunity
1900.0,2000.0,4.090909090909091,4.0,4.0,Central Africa,Subset: Economic Opportunity
2000.0,2025.0,4.363636363636363,5.0,4.0,Central Africa,Subset: Economic Opportunity
-1000.0,-900.0,3.0,3.4000000000000004,2.6,Central Africa,Subset: Equality
-900.0,-800.0,3.0,3.4000000000000004,2.6,Central Africa,Subset: Equality
-800.0,-700.0,3.363636363636364,4.0,3.0,Central Africa,Subset: Equality
-700.0,-600.0,3.4545454545454546,4.0,3.0,Central Africa,Subset: Equality
-600.0,-500.0,3.4545454545454546,4.0,3.0,Central Africa,Subset: Equality
-500.0,-400.0,3.636363636363636,4.0,3.0,Central Africa,Subset: Equality
-400.0,-300.0,3.636363636363636,4.0,3.0,Central Africa,Subset: Equality
-300.0,-200.0,3.636363636363636,4.0,3.0,Central Africa,Subset: Equality
-200.0,-100.0,3.636363636363636,4.0,3.0,Central Africa,Subset: Equality
-100.0,0.0,3.5454545454545454,4.0,3.0,Central Africa,Subset: Equality
0.0,100.0,3.5454545454545454,4.0,3.0,Central Africa,Subset: Equality
100.0,200.0,3.5454545454545454,4.0,3.0,Central Africa,Subset: Equality
200.0,300.0,3.4545454545454546,4.0,3.0,Central Africa,Subset: Equality
300.0,400.0,3.4545454545454546,4.0,3.0,Central Africa,Subset: Equality
400.0,500.0,3.4545454545454546,4.0,3.0,Central Africa,Subset: Equality
500.0,600.0,3.363636363636364,4.0,3.0,Central Africa,Subset: Equality
600.0,700.0,3.363636363636364,4.0,3.0,Central Africa,Subset: Equality
700.0,800.0,3.363636363636364,4.0,3.0,Central Africa,Subset: Equality
800.0,900.0,3.363636363636364,4.0,3.0,Central Africa,Subset: Equality
900.0,1000.0,3.363636363636364,4.0,3.0,Central Africa,Subset: Equality
1000.0,1100.0,3.4545454545454546,4.0,3.0,Central Africa,Subset: Equality
1100.0,1200.0,3.4545454545454546,4.0,3.0,Central Africa,Subset: Equality
1200.0,1300.0,3.4545454545454546,4.0,3.0,Central Africa,Subset: Equality
1300.0,1400.0,3.363636363636364,4.0,3.0,Central Africa,Subset: Equality
1400.0,1500.0,3.363636363636364,4.0,3.0,Central Africa,Subset: Equality
1500.0,1600.0,2.909090909090909,4.0,2.0,Central Africa,Subset: Equality
1600.0,1700.0,2.5454545454545454,3.0,2.0,Central Africa,Subset: Equality
1700.0,1800.0,2.4545454545454546,3.0,2.0,Central Africa,Subset: Equality
1800.0,1900.0,2.5454545454545454,3.4000000000000004,2.0,Central Africa,Subset: Equality
1900.0,2000.0,3.363636363636364,4.0,3.0,Central Africa,Subset: Equality
2000.0,2025.0,3.1818181818181817,3.4000000000000004,3.0,Central Africa,Subset: Equality
-1000.0,-900.0,2.636363636363636,3.0,2.0,Central Africa,Subset: Freedom
-900.0,-800.0,2.727272727272727,3.0,2.0,Central Africa,Subset: Freedom
-800.0,-700.0,3.4545454545454546,4.0,3.0,Central Africa,Subset: Freedom
-700.0,-600.0,3.5454545454545454,4.0,3.0,Central Africa,Subset: Freedom
-600.0,-500.0,3.727272727272727,4.0,3.0,Central Africa,Subset: Freedom
-500.0,-400.0,4.0,4.0,4.0,Central Africa,Subset: Freedom
-400.0,-300.0,4.0,4.0,4.0,Central Africa,Subset: Freedom
-300.0,-200.0,4.181818181818182,4.4,4.0,Central Africa,Subset: Freedom
-200.0,-100.0,4.181818181818182,4.4,4.0,Central Africa,Subset: Freedom
-100.0,0.0,4.2727272727272725,5.0,4.0,Central Africa,Subset: Freedom
0.0,100.0,4.2727272727272725,5.0,4.0,Central Africa,Subset: Freedom
100.0,200.0,4.2727272727272725,5.0,4.0,Central Africa,Subset: Freedom
200.0,300.0,4.181818181818182,4.4,4.0,Central Africa,Subset: Freedom
300.0,400.0,4.2727272727272725,4.4,4.0,Central Africa,Subset: Freedom
400.0,500.0,4.2727272727272725,4.4,4.0,Central Africa,Subset: Freedom
500.0,600.0,4.090909090909091,4.4,3.6,Central Africa,Subset: Freedom
600.0,700.0,4.090909090909091,4.4,3.6,Central Africa,Subset: Freedom
700.0,800.0,4.090909090909091,4.4,3.6,Central Africa,Subset: Freedom
800.0,900.0,4.090909090909091,4.4,3.6,Central Africa,Subset: Freedom
900.0,1000.0,4.090909090909091,4.4,3.6,Central Africa,Subset: Freedom
1000.0,1100.0,4.2727272727272725,4.4,4.0,Central Africa,Subset: Freedom
1100.0,1200.0,4.2727272727272725,4.4,4.0,Central Africa,Subset: Freedom
1200.0,1300.0,4.2727272727272725,4.4,4.0,Central Africa,Subset: Freedom
1300.0,1400.0,4.2727272727272725,4.4,4.0,Central Africa,Subset: Freedom
1400.0,1500.0,4.2727272727272725,4.4,4.0,Central Africa,Subset: Freedom
1500.0,1600.0,3.8181818181818183,4.0,3.0,Central Africa,Subset: Freedom
1600.0,1700.0,3.4545454545454546,4.0,3.0,Central Africa,Subset: Freedom
1700.0,1800.0,3.272727272727273,4.0,3.0,Central Africa,Subset: Freedom
1800.0,1900.0,3.363636363636364,4.0,3.0,Central Africa,Subset: Freedom
1900.0,2000.0,3.909090909090909,4.0,4.0,Central Africa,Subset: Freedom
2000.0,2025.0,4.2727272727272725,5.0,4.0,Central Africa,Subset: Freedom
-1000.0,-900.0,2.363636363636364,2.8000000000000007,2.0,Central Africa,Subset: Health & Wellbeing
-900.0,-800.0,2.363636363636364,2.8000000000000007,2.0,Central Africa,Subset: Health & Wellbeing
-800.0,-700.0,3.1818181818181817,3.4000000000000004,3.0,Central Africa,Subset: Health & Wellbeing
-700.0,-600.0,3.1818181818181817,3.4000000000000004,3.0,Central Africa,Subset: Health & Wellbeing
-600.0,-500.0,3.363636363636364,4.0,3.0,Central Africa,Subset: Health & Wellbeing
-500.0,-400.0,3.727272727272727,4.0,3.0,Central Africa,Subset: Health & Wellbeing
-400.0,-300.0,3.727272727272727,4.0,3.0,Central Africa,Subset: Health & Wellbeing
-300.0,-200.0,3.727272727272727,4.0,3.0,Central Africa,Subset: Health & Wellbeing
-200.0,-100.0,3.727272727272727,4.0,3.0,Central Africa,Subset: Health & Wellbeing
-100.0,0.0,4.0,4.0,4.0,Central Africa,Subset: Health & Wellbeing
0.0,100.0,4.090909090909091,4.0,4.0,Central Africa,Subset: Health & Wellbeing
100.0,200.0,4.090909090909091,4.0,4.0,Central Africa,Subset: Health & Wellbeing
200.0,300.0,4.0,4.0,4.0,Central Africa,Subset: Health & Wellbeing
300.0,400.0,4.0,4.0,4.0,Central Africa,Subset: Health & Wellbeing
400.0,500.0,4.0,4.0,4.0,Central Africa,Subset: Health & Wellbeing
500.0,600.0,3.909090909090909,4.0,3.6,Central Africa,Subset: Health & Wellbeing
600.0,700.0,3.909090909090909,4.0,3.6,Central Africa,Subset: Health & Wellbeing
700.0,800.0,3.909090909090909,4.0,3.6,Central Africa,Subset: Health & Wellbeing
800.0,900.0,3.909090909090909,4.0,3.6,Central Africa,Subset: Health & Wellbeing
900.0,1000.0,3.909090909090909,4.0,3.6,Central Africa,Subset: Health & Wellbeing
1000.0,1100.0,4.0,4.0,4.0,Central Africa,Subset: Health & Wellbeing
1100.0,1200.0,4.0,4.0,4.0,Central Africa,Subset: Health & Wellbeing
1200.0,1300.0,4.0,4.0,4.0,Central Africa,Subset: Health & Wellbeing
1300.0,1400.0,3.909090909090909,4.0,3.6,Central Africa,Subset: Health & Wellbeing
1400.0,1500.0,3.909090909090909,4.0,3.6,Central Africa,Subset: Health & Wellbeing
1500.0,1600.0,3.5454545454545454,4.0,3.0,Central Africa,Subset: Health & Wellbeing
1600.0,1700.0,3.1818181818181817,4.0,2.6,Central Africa,Subset: Health & Wellbeing
1700.0,1800.0,3.090909090909091,4.0,2.6,Central Africa,Subset: Health & Wellbeing
1800.0,1900.0,3.272727272727273,4.0,3.0,Central Africa,Subset: Health & Wellbeing
1900.0,2000.0,4.0,4.0,4.0,Central Africa,Subset: Health & Wellbeing
2000.0,2025.0,4.181818181818182,4.4,4.0,Central Africa,Subset: Health & Wellbeing
-1000.0,-900.0,3.636363636363636,4.0,3.0,Central Africa,Subset: Peace
-900.0,-800.0,3.636363636363636,4.0,3.0,Central Africa,Subset: Peace
-800.0,-700.0,3.363636363636364,4.0,3.0,Central Africa,Subset: Peace
-700.0,-600.0,3.1818181818181817,4.0,3.0,Central Africa,Subset: Peace
-600.0,-500.0,3.090909090909091,3.4000000000000004,3.0,Central Africa,Subset: Peace
-500.0,-400.0,3.1818181818181817,3.4000000000000004,3.0,Central Africa,Subset: Peace
-400.0,-300.0,3.272727272727273,4.0,3.0,Central Africa,Subset: Peace
-300.0,-200.0,3.272727272727273,4.0,3.0,Central Africa,Subset: Peace
-200.0,-100.0,3.1818181818181817,3.4000000000000004,3.0,Central Africa,Subset: Peace
-100.0,0.0,3.1818181818181817,4.0,3.0,Central Africa,Subset: Peace
0.0,100.0,3.4545454545454546,4.0,3.0,Central Africa,Subset: Peace
100.0,200.0,3.4545454545454546,4.0,3.0,Central Africa,Subset: Peace
200.0,300.0,3.636363636363636,4.0,3.0,Central Africa,Subset: Peace
300.0,400.0,3.5454545454545454,4.0,3.0,Central Africa,Subset: Peace
400.0,500.0,3.363636363636364,4.0,2.6,Central Africa,Subset: Peace
500.0,600.0,3.363636363636364,4.0,2.6,Central Africa,Subset: Peace
600.0,700.0,3.272727272727273,4.0,2.0,Central Africa,Subset: Peace
700.0,800.0,3.272727272727273,4.0,2.0,Central Africa,Subset: Peace
800.0,900.0,3.363636363636364,4.0,2.6,Central Africa,Subset: Peace
900.0,1000.0,3.363636363636364,4.0,2.6,Central Africa,Subset: Peace
1000.0,1100.0,3.363636363636364,4.0,3.0,Central Africa,Subset: Peace
1100.0,1200.0,3.363636363636364,4.0,3.0,Central Africa,Subset: Peace
1200.0,1300.0,3.363636363636364,4.0,3.0,Central Africa,Subset: Peace
1300.0,1400.0,3.090909090909091,4.0,2.0,Central Africa,Subset: Peace
1400.0,1500.0,3.090909090909091,4.0,2.0,Central Africa,Subset: Peace
1500.0,1600.0,2.909090909090909,4.0,2.0,Central Africa,Subset: Peace
1600.0,1700.0,2.727272727272727,3.4000000000000004,2.0,Central Africa,Subset: Peace
1700.0,1800.0,2.636363636363636,3.0,2.0,Central Africa,Subset: Peace
1800.0,1900.0,2.8181818181818183,3.0,2.0,Central Africa,Subset: Peace
1900.0,2000.0,3.5454545454545454,4.0,2.6,Central Africa,Subset: Peace
2000.0,2025.0,2.8181818181818183,3.0,2.0,Central Africa,Subset: Peace
-1000.0,-900.0,1454545.4545454546,2000000.0,1000000.0,Central Africa,Subset: Population
-900.0,-800.0,1640909.0909090908,2260000.0,1100000.0,Central Africa,Subset: Population
-800.0,-700.0,1827272.7272727273,2520000.0000000005,1200000.0,Central Africa,Subset: Population
-700.0,-600.0,2013636.3636363635,2780000.0000000005,1300000.0,Central Africa,Subset: Population
-600.0,-500.0,2200000.0,3040000.0000000005,1400000.0,Central Africa,Subset: Population
-500.0,-400.0,2386363.636363636,3300000.000000001,1500000.0,Central Africa,Subset: Population
-400.0,-300.0,2572727.272727273,3560000.000000001,1600000.0,Central Africa,Subset: Population
-300.0,-200.0,2759090.909090909,3820000.000000001,1700000.0,Central Africa,Subset: Population
-200.0,-100.0,2945454.5454545454,4080000.000000001,1800000.0,Central Africa,Subset: Population
-100.0,0.0,3159090.909090909,4340000.000000001,1960000.0,Central Africa,Subset: Population
0.0,100.0,3390909.090909091,4600000.000000002,2120000.0,Central Africa,Subset: Population
100.0,200.0,3650000.0,5100000.000000002,2280000.0,Central Africa,Subset: Population
200.0,300.0,3909090.909090909,5600000.000000002,2440000.0,Central Africa,Subset: Population
300.0,400.0,4140909.090909091,6100000.000000002,2600000.0,Central Africa,Subset: Population
400.0,500.0,4372727.2727272725,6600000.000000002,2700000.0,Central Africa,Subset: Population
500.0,600.0,4604545.454545454,7100000.000000002,2800000.0,Central Africa,Subset: Population
600.0,700.0,4836363.636363637,7600000.000000002,2900000.0,Central Africa,Subset: Population
700.0,800.0,5059090.909090909,8100000.000000002,3000000.0,Central Africa,Subset: Population
800.0,900.0,5281818.181818182,8600000.000000002,3100000.0,Central Africa,Subset: Population
900.0,1000.0,5504545.454545454,9100000.000000002,3200000.0,Central Africa,Subset: Population
1000.0,1100.0,5727272.7272727275,9600000.000000002,3300000.0,Central Africa,Subset: Population
1100.0,1200.0,5950000.0,10100000.000000002,3400000.0,Central Africa,Subset: Population
1200.0,1300.0,6172727.2727272725,10600000.000000002,3500000.0,Central Africa,Subset: Population
1300.0,1400.0,6395454.545454546,11100000.000000002,3600000.0,Central Africa,Subset: Population
1400.0,1500.0,6618181.818181818,11600000.000000002,3700000.0,Central Africa,Subset: Population
1500.0,1600.0,6840909.090909091,12100000.000000002,3800000.0,Central Africa,Subset: Population
1600.0,1700.0,7063636.363636363,12600000.000000002,3900000.0,Central Africa,Subset: Population
1700.0,1800.0,7286363.636363637,13100000.000000002,4000000.0,Central Africa,Subset: Population
1800.0,1900.0,7600000.0,14200000.000000002,4100000.0,Central Africa,Subset: Population
1900.0,2000.0,8681818.181818182,16200000.000000002,4600000.0,Central Africa,Subset: Population
2000.0,2025.0,13163636.363636363,22400000.0,6800000.0,Central Africa,Subset: Population
-1000.0,-900.0,3.697916666666666,4.0,3.5,Central Asia,Overall
-900.0,-800.0,3.822916666666666,4.1000000000000005,3.6666666666666665,Central Asia,Overall
-800.0,-700.0,4.010416666666667,4.333333333333333,3.8333333333333335,Central Asia,Overall
-700.0,-600.0,3.968749999999999,4.266666666666667,3.6666666666666665,Central Asia,Overall
-600.0,-500.0,3.875,4.166666666666667,3.6666666666666665,Central Asia,Overall
-500.0,-400.0,3.9375,4.166666666666667,3.6666666666666665,Central Asia,Overall
-400.0,-300.0,3.9479166666666665,4.266666666666667,3.5666666666666664,Central Asia,Overall
-300.0,-200.0,3.90625,4.266666666666667,3.5666666666666664,Central Asia,Overall
-200.0,-100.0,3.979166666666666,4.266666666666667,3.6666666666666665,Central Asia,Overall
0.0,100.0,4.124999999999999,4.533333333333333,3.7333333333333334,Central Asia,Overall
100.0,200.0,4.145833333333333,4.533333333333333,3.7333333333333334,Central Asia,Overall
200.0,300.0,3.9791666666666665,4.433333333333334,3.5666666666666664,Central Asia,Overall
300.0,400.0,3.760416666666666,4.0,3.5,Central Asia,Overall
400.0,500.0,3.6354166666666665,4.0,3.1666666666666665,Central Asia,Overall
500.0,600.0,3.7291666666666665,4.0,3.2333333333333334,Central Asia,Overall
600.0,700.0,3.895833333333333,4.166666666666667,3.6666666666666665,Central Asia,Overall
700.0,800.0,4.0,4.1000000000000005,3.8333333333333335,Central Asia,Overall
800.0,900.0,3.78125,4.0,3.3666666666666663,Central Asia,Overall
900.0,1000.0,3.8020833333333335,4.0,3.5,Central Asia,Overall
1000.0,1100.0,3.7708333333333335,4.1000000000000005,3.3,Central Asia,Overall
1100.0,1200.0,3.2187500000000004,4.0,2.7333333333333334,Central Asia,Overall
1200.0,1300.0,3.5833333333333326,4.1000000000000005,2.8333333333333335,Central Asia,Overall
1300.0,1400.0,3.8958333333333335,4.166666666666667,3.466666666666667,Central Asia,Overall
1400.0,1500.0,3.9270833333333335,4.3,3.6666666666666665,Central Asia,Overall
1500.0,1600.0,3.895833333333334,4.166666666666667,3.6666666666666665,Central Asia,Overall
1600.0,1700.0,3.7291666666666674,4.0,3.0666666666666664,Central Asia,Overall
1700.0,1800.0,3.6041666666666674,3.933333333333333,3.2333333333333334,Central Asia,Overall
1800.0,1900.0,3.53125,3.933333333333333,2.9,Central Asia,Overall
1900.0,2000.0,4.21875,4.833333333333333,3.5,Central Asia,Overall
2000.0,2025.0,5.614583333333334,6.199999999999999,4.8999999999999995,Central Asia,Overall
-1000.0,-900.0,3.8125,4.0,3.0,Central Asia,Subset: Culture & Lesure
-900.0,-800.0,3.875,4.0,3.0,Central Asia,Subset: Culture & Lesure
-800.0,-700.0,4.25,5.0,4.0,Central Asia,Subset: Culture & Lesure
-700.0,-600.0,4.25,5.0,4.0,Central Asia,Subset: Culture & Lesure
-600.0,-500.0,4.1875,5.0,4.0,Central Asia,Subset: Culture & Lesure
-500.0,-400.0,4.25,5.0,4.0,Central Asia,Subset: Culture & Lesure
-400.0,-300.0,4.375,5.0,4.0,Central Asia,Subset: Culture & Lesure
-300.0,-200.0,4.3125,5.0,4.0,Central Asia,Subset: Culture & Lesure
-200.0,-100.0,4.375,5.0,4.0,Central Asia,Subset: Culture & Lesure
0.0,100.0,4.5,5.0,4.0,Central Asia,Subset: Culture & Lesure
100.0,200.0,4.5,5.0,4.0,Central Asia,Subset: Culture & Lesure
200.0,300.0,4.375,5.0,4.0,Central Asia,Subset: Culture & Lesure
300.0,400.0,4.0625,4.0,4.0,Central Asia,Subset: Culture & Lesure
400.0,500.0,4.0,4.0,4.0,Central Asia,Subset: Culture & Lesure
500.0,600.0,4.0625,4.6,4.0,Central Asia,Subset: Culture & Lesure
600.0,700.0,4.25,5.0,4.0,Central Asia,Subset: Culture & Lesure
700.0,800.0,4.375,5.0,4.0,Central Asia,Subset: Culture & Lesure
800.0,900.0,4.1875,4.6,4.0,Central Asia,Subset: Culture & Lesure
900.0,1000.0,4.1875,4.6,4.0,Central Asia,Subset: Culture & Lesure
1000.0,1100.0,4.1875,4.6,4.0,Central Asia,Subset: Culture & Lesure
1100.0,1200.0,3.5625,4.0,3.0,Central Asia,Subset: Culture & Lesure
1200.0,1300.0,3.875,4.6,3.0,Central Asia,Subset: Culture & Lesure
1300.0,1400.0,4.3125,5.0,4.0,Central Asia,Subset: Culture & Lesure
1400.0,1500.0,4.375,5.0,4.0,Central Asia,Subset: Culture & Lesure
1500.0,1600.0,4.375,5.0,4.0,Central Asia,Subset: Culture & Lesure
1600.0,1700.0,4.1875,5.0,4.0,Central Asia,Subset: Culture & Lesure
1700.0,1800.0,3.9375,4.0,4.0,Central Asia,Subset: Culture & Lesure
1800.0,1900.0,3.875,4.0,3.4,Central Asia,Subset: Culture & Lesure
1900.0,2000.0,4.5625,5.0,4.0,Central Asia,Subset: Culture & Lesure
2000.0,2025.0,5.5625,6.6,5.0,Central Asia,Subset: Culture & Lesure
-1000.0,-900.0,2.1875,2.5999999999999996,2.0,Central Asia,Subset: Economic Opportunity
-900.0,-800.0,2.9375,3.0,3.0,Central Asia,Subset: Economic Opportunity
-800.0,-700.0,3.5,4.0,3.0,Central Asia,Subset: Economic Opportunity
-700.0,-600.0,3.75,4.0,3.0,Central Asia,Subset: Economic Opportunity
-600.0,-500.0,3.75,4.0,3.0,Central Asia,Subset: Economic Opportunity
-500.0,-400.0,3.8125,4.0,3.4,Central Asia,Subset: Economic Opportunity
-400.0,-300.0,4.0,4.0,4.0,Central Asia,Subset: Economic Opportunity
-300.0,-200.0,3.9375,4.0,4.0,Central Asia,Subset: Economic Opportunity
-200.0,-100.0,3.9375,4.0,4.0,Central Asia,Subset: Economic Opportunity
0.0,100.0,4.125,4.0,4.0,Central Asia,Subset: Economic Opportunity
100.0,200.0,4.1875,4.6,4.0,Central Asia,Subset: Economic Opportunity
200.0,300.0,4.0625,4.0,4.0,Central Asia,Subset: Economic Opportunity
300.0,400.0,3.8125,4.0,3.4,Central Asia,Subset: Economic Opportunity
400.0,500.0,3.6875,4.0,3.0,Central Asia,Subset: Economic Opportunity
500.0,600.0,3.75,4.0,3.0,Central Asia,Subset: Economic Opportunity
600.0,700.0,3.875,4.0,4.0,Central Asia,Subset: Economic Opportunity
700.0,800.0,4.0625,4.0,4.0,Central Asia,Subset: Economic Opportunity
800.0,900.0,3.9375,4.0,4.0,Central Asia,Subset: Economic Opportunity
900.0,1000.0,3.9375,4.0,4.0,Central Asia,Subset: Economic Opportunity
1000.0,1100.0,3.875,4.0,3.4,Central Asia,Subset: Economic Opportunity
1100.0,1200.0,3.25,4.0,3.0,Central Asia,Subset: Economic Opportunity
1200.0,1300.0,3.625,4.0,3.0,Central Asia,Subset: Economic Opportunity
1300.0,1400.0,3.9375,4.0,3.4,Central Asia,Subset: Economic Opportunity
1400.0,1500.0,4.0,4.0,4.0,Central Asia,Subset: Economic Opportunity
1500.0,1600.0,3.9375,4.0,4.0,Central Asia,Subset: Economic Opportunity
1600.0,1700.0,3.75,4.0,3.0,Central Asia,Subset: Economic Opportunity
1700.0,1800.0,3.75,4.0,3.0,Central Asia,Subset: Economic Opportunity
1800.0,1900.0,3.75,4.0,3.0,Central Asia,Subset: Economic Opportunity
1900.0,2000.0,4.875,6.0,4.0,Central Asia,Subset: Economic Opportunity
2000.0,2025.0,5.9375,6.6,5.4,Central Asia,Subset: Economic Opportunity
-1000.0,-900.0,3.3125,4.0,3.0,Central Asia,Subset: Equality
-900.0,-800.0,3.3125,4.0,3.0,Central Asia,Subset: Equality
-800.0,-700.0,3.375,4.0,3.0,Central Asia,Subset: Equality
-700.0,-600.0,3.25,4.0,3.0,Central Asia,Subset: Equality
-600.0,-500.0,3.125,3.5999999999999996,3.0,Central Asia,Subset: Equality
-500.0,-400.0,3.3125,4.0,3.0,Central Asia,Subset: Equality
-400.0,-300.0,3.25,4.0,3.0,Central Asia,Subset: Equality
-300.0,-200.0,3.3125,4.0,3.0,Central Asia,Subset: Equality
-200.0,-100.0,3.375,4.0,3.0,Central Asia,Subset: Equality
0.0,100.0,3.5625,4.0,3.0,Central Asia,Subset: Equality
100.0,200.0,3.625,4.0,3.0,Central Asia,Subset: Equality
200.0,300.0,3.4375,4.0,3.0,Central Asia,Subset: Equality
300.0,400.0,3.3125,4.0,3.0,Central Asia,Subset: Equality
400.0,500.0,3.25,4.0,2.4,Central Asia,Subset: Equality
500.0,600.0,3.25,4.0,2.4,Central Asia,Subset: Equality
600.0,700.0,3.6875,4.0,3.0,Central Asia,Subset: Equality
700.0,800.0,3.75,4.0,3.0,Central Asia,Subset: Equality
800.0,900.0,3.4375,4.0,3.0,Central Asia,Subset: Equality
900.0,1000.0,3.4375,4.0,3.0,Central Asia,Subset: Equality
1000.0,1100.0,3.5,4.0,3.0,Central Asia,Subset: Equality
1100.0,1200.0,2.875,3.5999999999999996,2.0,Central Asia,Subset: Equality
1200.0,1300.0,3.125,4.0,2.0,Central Asia,Subset: Equality
1300.0,1400.0,3.4375,4.0,3.0,Central Asia,Subset: Equality
1400.0,1500.0,3.5,4.0,3.0,Central Asia,Subset: Equality
1500.0,1600.0,3.5,4.0,3.0,Central Asia,Subset: Equality
1600.0,1700.0,3.4375,4.0,2.4,Central Asia,Subset: Equality
1700.0,1800.0,3.25,4.0,2.0,Central Asia,Subset: Equality
1800.0,1900.0,3.0,4.0,2.0,Central Asia,Subset: Equality
1900.0,2000.0,3.4375,4.0,3.0,Central Asia,Subset: Equality
2000.0,2025.0,4.1875,4.6,4.0,Central Asia,Subset: Equality
-1000.0,-900.0,3.75,4.0,3.0,Central Asia,Subset: Freedom
-900.0,-800.0,3.75,4.0,3.0,Central Asia,Subset: Freedom
-800.0,-700.0,3.9375,4.0,4.0,Central Asia,Subset: Freedom
-700.0,-600.0,3.9375,4.0,4.0,Central Asia,Subset: Freedom
-600.0,-500.0,3.875,4.0,4.0,Central Asia,Subset: Freedom
-500.0,-400.0,4.0,4.0,4.0,Central Asia,Subset: Freedom
-400.0,-300.0,4.0,4.0,4.0,Central Asia,Subset: Freedom
-300.0,-200.0,4.0,4.0,4.0,Central Asia,Subset: Freedom
-200.0,-100.0,4.125,4.6,4.0,Central Asia,Subset: Freedom
0.0,100.0,4.3125,5.0,4.0,Central Asia,Subset: Freedom
100.0,200.0,4.3125,5.0,4.0,Central Asia,Subset: Freedom
200.0,300.0,4.125,5.0,4.0,Central Asia,Subset: Freedom
300.0,400.0,3.9375,4.0,3.4,Central Asia,Subset: Freedom
400.0,500.0,3.8125,4.0,3.0,Central Asia,Subset: Freedom
500.0,600.0,3.9375,4.0,4.0,Central Asia,Subset: Freedom
600.0,700.0,4.0625,4.0,4.0,Central Asia,Subset: Freedom
700.0,800.0,4.125,4.0,4.0,Central Asia,Subset: Freedom
800.0,900.0,3.9375,4.6,3.4,Central Asia,Subset: Freedom
900.0,1000.0,4.0,4.6,4.0,Central Asia,Subset: Freedom
1000.0,1100.0,4.0,5.0,3.4,Central Asia,Subset: Freedom
1100.0,1200.0,3.375,4.0,3.0,Central Asia,Subset: Freedom
1200.0,1300.0,3.6875,4.0,3.0,Central Asia,Subset: Freedom
1300.0,1400.0,4.0625,4.0,4.0,Central Asia,Subset: Freedom
1400.0,1500.0,4.0625,4.6,3.4,Central Asia,Subset: Freedom
1500.0,1600.0,4.0625,4.0,4.0,Central Asia,Subset: Freedom
1600.0,1700.0,3.875,4.0,3.4,Central Asia,Subset: Freedom
1700.0,1800.0,3.75,4.0,3.0,Central Asia,Subset: Freedom
1800.0,1900.0,3.75,4.0,3.0,Central Asia,Subset: Freedom
1900.0,2000.0,4.5625,5.0,4.0,Central Asia,Subset: Freedom
2000.0,2025.0,5.6875,6.0,5.0,Central Asia,Subset: Freedom
-1000.0,-900.0,3.3125,4.0,3.0,Central Asia,Subset: Health & Wellbeing
-900.0,-800.0,3.3125,4.0,3.0,Central Asia,Subset: Health & Wellbeing
-800.0,-700.0,3.75,4.0,3.0,Central Asia,Subset: Health & Wellbeing
-700.0,-600.0,3.75,4.0,3.0,Central Asia,Subset: Health & Wellbeing
-600.0,-500.0,3.9375,4.0,4.0,Central Asia,Subset: Health & Wellbeing
-500.0,-400.0,3.9375,4.0,4.0,Central Asia,Subset: Health & Wellbeing
-400.0,-300.0,3.9375,4.0,4.0,Central Asia,Subset: Health & Wellbeing
-300.0,-200.0,3.875,4.0,4.0,Central Asia,Subset: Health & Wellbeing
-200.0,-100.0,4.0,4.0,4.0,Central Asia,Subset: Health & Wellbeing
0.0,100.0,4.1875,4.6,4.0,Central Asia,Subset: Health & Wellbeing
100.0,200.0,4.1875,4.6,4.0,Central Asia,Subset: Health & Wellbeing
200.0,300.0,4.125,4.6,4.0,Central Asia,Subset: Health & Wellbeing
300.0,400.0,3.875,4.0,4.0,Central Asia,Subset: Health & Wellbeing
400.0,500.0,3.8125,4.0,3.4,Central Asia,Subset: Health & Wellbeing
500.0,600.0,3.8125,4.0,3.4,Central Asia,Subset: Health & Wellbeing
600.0,700.0,3.9375,4.0,4.0,Central Asia,Subset: Health & Wellbeing
700.0,800.0,4.0625,4.0,4.0,Central Asia,Subset: Health & Wellbeing
800.0,900.0,4.0,4.0,4.0,Central Asia,Subset: Health & Wellbeing
900.0,1000.0,4.0,4.0,4.0,Central Asia,Subset: Health & Wellbeing
1000.0,1100.0,3.875,4.0,3.4,Central Asia,Subset: Health & Wellbeing
1100.0,1200.0,3.375,4.0,3.0,Central Asia,Subset: Health & Wellbeing
1200.0,1300.0,3.625,4.0,3.0,Central Asia,Subset: Health & Wellbeing
