dates_start,dates_end,mean,err_pos,err_neg,sd_pos,sd_neg,region,metric
400.0,500.0,4.5,5.0,4.0,5.091607978309962,3.9083920216900383,East Africa & the Horn,Subset: Equality
500.0,600.0,4.6,5.0,4.0,5.089897948556636,4.110102051443364,East Africa & the Horn,Subset: Equality
600.0,700.0,4.6,5.0,4.0,5.183095189484529,4.01690481051547,East Africa & the Horn,Subset: Equality
700.0,800.0,4.4,5.0,4.0,4.98309518948453,3.8169048105154704,East Africa & the Horn,Subset: Equality
800.0,900.0,4.7,5.0,4.0,5.256776436283002,4.143223563716998,East Africa & the Horn,Subset: Equality
900.0,1000.0,5.15,5.959999999999999,5.0,5.626969600708473,4.673030399291528,East Africa & the Horn,Subset: Equality
1000.0,1100.0,5.15,5.959999999999999,5.0,5.626969600708473,4.673030399291528,East Africa & the Horn,Subset: Equality
1100.0,1200.0,5.1,5.959999999999999,5.0,5.6385164807134505,4.561483519286549,East Africa & the Horn,Subset: Equality
1200.0,1300.0,4.8,5.0,4.0,5.478232998312527,4.121767001687473,East Africa & the Horn,Subset: Equality
1300.0,1400.0,4.3,5.0,4.0,5.081024967590666,3.5189750324093345,East Africa & the Horn,Subset: Equality
1400.0,1500.0,4.25,5.0,4.0,4.872494979899437,3.627505020100563,East Africa & the Horn,Subset: Equality
1500.0,1600.0,3.75,4.0,3.0,4.372494979899437,3.127505020100563,East Africa & the Horn,Subset: Equality
1600.0,1700.0,3.4,4.0,3.0,4.134846922834953,2.6651530771650465,East Africa & the Horn,Subset: Equality
1700.0,1800.0,3.1,3.959999999999999,3.0,3.8,2.4000000000000004,East Africa & the Horn,Subset: Equality
1800.0,1900.0,2.65,3.0,2.0,3.22227615711298,2.07772384288702,East Africa & the Horn,Subset: Equality
1900.0,2000.0,4.05,4.0,4.0,4.54749371855331,3.5525062814466897,East Africa & the Horn,Subset: Equality
2000.0,2025.0,4.65,5.0,4.0,5.126969600708473,4.173030399291528,East Africa & the Horn,Subset: Equality
-1000.0,-900.0,3.0,3.0,3.0,3.0,3.0,East Africa & the Horn,Subset: Freedom
-900.0,-800.0,3.0,3.0,3.0,3.0,3.0,East Africa & the Horn,Subset: Freedom
-800.0,-700.0,3.2,3.959999999999999,3.0,3.6,2.8000000000000003,East Africa & the Horn,Subset: Freedom
-700.0,-600.0,3.6,4.0,3.0,4.18309518948453,3.01690481051547,East Africa & the Horn,Subset: Freedom
-600.0,-500.0,4.05,4.959999999999999,4.0,4.63949130612758,3.46050869387242,East Africa & the Horn,Subset: Freedom
-500.0,-400.0,4.55,5.0,4.0,5.13949130612758,3.96050869387242,East Africa & the Horn,Subset: Freedom
-400.0,-300.0,4.6,5.0,4.0,5.263324958071079,3.93667504192892,East Africa & the Horn,Subset: Freedom
-300.0,-200.0,4.6,5.0,4.0,5.183095189484529,4.01690481051547,East Africa & the Horn,Subset: Freedom
-200.0,-100.0,4.55,5.0,4.0,5.354673846971554,3.7453261530284454,East Africa & the Horn,Subset: Freedom
-100.0,0.0,4.55,5.0,3.04,5.470597631976099,3.629402368023902,East Africa & the Horn,Subset: Freedom
0.0,100.0,4.45,5.0,4.0,5.314580823289529,3.585419176710471,East Africa & the Horn,Subset: Freedom
100.0,200.0,4.3,5.0,4.0,4.856776436283002,3.743223563716998,East Africa & the Horn,Subset: Freedom
200.0,300.0,4.05,5.0,3.04,4.718954408012983,3.381045591987017,East Africa & the Horn,Subset: Freedom
300.0,400.0,4.1,5.0,3.04,4.8,3.3999999999999995,East Africa & the Horn,Subset: Freedom
400.0,500.0,4.55,5.0,4.0,5.289932429347437,3.810067570652562,East Africa & the Horn,Subset: Freedom
500.0,600.0,4.7,5.0,4.0,5.256776436283002,4.143223563716998,East Africa & the Horn,Subset: Freedom
600.0,700.0,4.8,5.0,4.04,5.2,4.3999999999999995,East Africa & the Horn,Subset: Freedom
700.0,800.0,4.7,5.0,4.0,5.340312423743285,4.0596875762567155,East Africa & the Horn,Subset: Freedom
800.0,900.0,4.95,5.959999999999999,4.0,5.618954408012983,4.281045591987017,East Africa & the Horn,Subset: Freedom
900.0,1000.0,5.2,6.0,5.0,5.8,4.6000000000000005,East Africa & the Horn,Subset: Freedom
1000.0,1100.0,5.35,6.0,5.0,6.0038348415311,4.696165158468899,East Africa & the Horn,Subset: Freedom
1100.0,1200.0,5.4,6.0,5.0,6.134846922834954,4.665153077165047,East Africa & the Horn,Subset: Freedom
1200.0,1300.0,4.9,5.959999999999999,4.0,5.6000000000000005,4.2,East Africa & the Horn,Subset: Freedom
1300.0,1400.0,4.3,5.0,3.04,5.142614977317636,3.457385022682364,East Africa & the Horn,Subset: Freedom
1400.0,1500.0,4.1,4.959999999999999,4.0,4.6385164807134505,3.5614835192865493,East Africa & the Horn,Subset: Freedom
1500.0,1600.0,3.55,4.0,3.0,4.13949130612758,2.96050869387242,East Africa & the Horn,Subset: Freedom
1600.0,1700.0,3.35,4.0,3.0,3.92227615711298,2.77772384288702,East Africa & the Horn,Subset: Freedom
1700.0,1800.0,3.0,4.0,2.0,3.707106781186547,2.2928932188134525,East Africa & the Horn,Subset: Freedom
1800.0,1900.0,2.5,3.0,2.0,3.0,2.0,East Africa & the Horn,Subset: Freedom
1900.0,2000.0,4.45,5.0,4.0,4.94749371855331,3.95250628144669,East Africa & the Horn,Subset: Freedom
2000.0,2025.0,5.55,6.0,5.0,6.0474937185533095,5.05250628144669,East Africa & the Horn,Subset: Freedom
-1000.0,-900.0,3.05,3.0,3.0,3.43405728739343,2.6659427126065696,East Africa & the Horn,Subset: Health & Wellbeing
-900.0,-800.0,3.1,3.0,3.0,3.4,2.8000000000000003,East Africa & the Horn,Subset: Health & Wellbeing
-800.0,-700.0,3.65,4.0,3.0,4.126969600708473,3.173030399291527,East Africa & the Horn,Subset: Health & Wellbeing
-700.0,-600.0,4.05,4.0,4.0,4.5474937185533095,3.5525062814466897,East Africa & the Horn,Subset: Health & Wellbeing
-600.0,-500.0,4.35,5.0,4.0,4.92227615711298,3.77772384288702,East Africa & the Horn,Subset: Health & Wellbeing
-500.0,-400.0,4.85,5.0,4.04,5.326969600708472,4.373030399291527,East Africa & the Horn,Subset: Health & Wellbeing
-400.0,-300.0,4.95,5.0,5.0,5.44749371855331,4.4525062814466905,East Africa & the Horn,Subset: Health & Wellbeing
-300.0,-200.0,5.1,6.0,5.0,5.7244997998398395,4.47550020016016,East Africa & the Horn,Subset: Health & Wellbeing
-200.0,-100.0,4.95,6.0,4.0,5.754673846971555,4.145326153028446,East Africa & the Horn,Subset: Health & Wellbeing
-100.0,0.0,5.05,6.0,4.0,5.854673846971554,4.245326153028445,East Africa & the Horn,Subset: Health & Wellbeing
0.0,100.0,4.9,6.0,4.0,5.668114574786861,4.13188542521314,East Africa & the Horn,Subset: Health & Wellbeing
100.0,200.0,4.65,5.0,4.0,5.22227615711298,4.07772384288702,East Africa & the Horn,Subset: Health & Wellbeing
200.0,300.0,4.4,5.0,4.0,4.889897948556636,3.910102051443365,East Africa & the Horn,Subset: Health & Wellbeing
300.0,400.0,4.4,5.0,4.0,4.889897948556636,3.910102051443365,East Africa & the Horn,Subset: Health & Wellbeing
400.0,500.0,4.6,5.0,4.0,5.089897948556636,4.110102051443364,East Africa & the Horn,Subset: Health & Wellbeing
500.0,600.0,4.8,5.0,4.0,5.3099019513592784,4.290098048640721,East Africa & the Horn,Subset: Health & Wellbeing
600.0,700.0,5.0,5.0,5.0,5.547722557505166,4.452277442494834,East Africa & the Horn,Subset: Health & Wellbeing
700.0,800.0,4.9,5.0,4.0,5.52449979983984,4.2755002001601605,East Africa & the Horn,Subset: Health & Wellbeing
800.0,900.0,5.05,5.959999999999999,5.0,5.63949130612758,4.46050869387242,East Africa & the Horn,Subset: Health & Wellbeing
900.0,1000.0,5.35,6.0,5.0,5.826969600708472,4.873030399291527,East Africa & the Horn,Subset: Health & Wellbeing
1000.0,1100.0,5.5,6.0,5.0,6.0,5.0,East Africa & the Horn,Subset: Health & Wellbeing
1100.0,1200.0,5.5,6.0,5.0,6.091607978309962,4.908392021690038,East Africa & the Horn,Subset: Health & Wellbeing
1200.0,1300.0,5.4,6.0,5.0,5.98309518948453,4.816904810515471,East Africa & the Horn,Subset: Health & Wellbeing
1300.0,1400.0,4.6,5.959999999999999,3.04,5.619803902718557,3.580196097281443,East Africa & the Horn,Subset: Health & Wellbeing
1400.0,1500.0,4.65,5.0,4.0,5.376291952316698,3.923708047683303,East Africa & the Horn,Subset: Health & Wellbeing
1500.0,1600.0,4.25,5.0,4.0,4.78619026473818,3.71380973526182,East Africa & the Horn,Subset: Health & Wellbeing
1600.0,1700.0,3.85,4.959999999999999,3.0,4.576291952316698,3.1237080476833023,East Africa & the Horn,Subset: Health & Wellbeing
1700.0,1800.0,3.7,4.0,3.0,4.340312423743285,3.0596875762567155,East Africa & the Horn,Subset: Health & Wellbeing
1800.0,1900.0,3.3,4.0,3.0,3.940312423743285,2.659687576256715,East Africa & the Horn,Subset: Health & Wellbeing
1900.0,2000.0,5.2,5.959999999999999,5.0,5.6000000000000005,4.8,East Africa & the Horn,Subset: Health & Wellbeing
2000.0,2025.0,6.0,6.0,6.0,6.0,6.0,East Africa & the Horn,Subset: Health & Wellbeing
-1000.0,-900.0,6.45,7.0,6.0,6.94749371855331,5.9525062814466905,East Africa & the Horn,Subset: Peace
-900.0,-800.0,6.25,7.0,6.0,6.68301270189222,5.81698729810778,East Africa & the Horn,Subset: Peace
-800.0,-700.0,6.0,6.0,6.0,6.447213595499958,5.552786404500042,East Africa & the Horn,Subset: Peace
-700.0,-600.0,6.05,6.959999999999999,6.0,6.63949130612758,5.46050869387242,East Africa & the Horn,Subset: Peace
-600.0,-500.0,6.2,7.0,5.04,7.012403840463596,5.387596159536404,East Africa & the Horn,Subset: Peace
-500.0,-400.0,6.5,7.0,6.0,7.241619848709567,5.758380151290433,East Africa & the Horn,Subset: Peace
-400.0,-300.0,6.5,7.0,6.0,7.170820393249937,5.829179606750063,East Africa & the Horn,Subset: Peace
-300.0,-200.0,6.4,7.0,5.04,7.2,5.6000000000000005,East Africa & the Horn,Subset: Peace
-200.0,-100.0,6.1,7.0,5.0,7.04339811320566,5.1566018867943395,East Africa & the Horn,Subset: Peace
-100.0,0.0,6.0,7.0,5.0,7.0,5.0,East Africa & the Horn,Subset: Peace
0.0,100.0,5.8,7.0,5.0,6.877032961426901,4.722967038573099,East Africa & the Horn,Subset: Peace
100.0,200.0,5.6,6.0,5.0,6.263324958071079,4.93667504192892,East Africa & the Horn,Subset: Peace
200.0,300.0,5.3,6.0,5.0,6.081024967590666,4.518975032409334,East Africa & the Horn,Subset: Peace
300.0,400.0,5.3,6.0,4.04,6.2,4.3999999999999995,East Africa & the Horn,Subset: Peace
400.0,500.0,5.65,7.0,5.0,6.613068014212912,4.686931985787089,East Africa & the Horn,Subset: Peace
500.0,600.0,5.6,6.0,5.0,6.3999999999999995,4.8,East Africa & the Horn,Subset: Peace
600.0,700.0,5.6,6.0,5.0,6.516515138991167,4.683484861008832,East Africa & the Horn,Subset: Peace
700.0,800.0,5.4,6.0,5.0,6.419803902718558,4.380196097281443,East Africa & the Horn,Subset: Peace
800.0,900.0,5.6,6.0,5.0,6.460232526704262,4.739767473295737,East Africa & the Horn,Subset: Peace
900.0,1000.0,5.8,7.0,5.0,6.72736184954957,4.872638150450429,East Africa & the Horn,Subset: Peace
1000.0,1100.0,6.05,7.0,5.0,6.789932429347437,5.310067570652563,East Africa & the Horn,Subset: Peace
1100.0,1200.0,5.9,7.0,5.0,6.8433981132056605,4.95660188679434,East Africa & the Horn,Subset: Peace
1200.0,1300.0,5.2,6.0,4.0,6.2295630140987,4.170436985901301,East Africa & the Horn,Subset: Peace
1300.0,1400.0,4.45,5.0,4.0,5.370597631976099,3.5294023680239017,East Africa & the Horn,Subset: Peace
1400.0,1500.0,4.4,5.0,4.0,5.2,3.6000000000000005,East Africa & the Horn,Subset: Peace
1500.0,1600.0,3.55,4.0,3.0,4.354673846971554,2.7453261530284454,East Africa & the Horn,Subset: Peace
1600.0,1700.0,3.45,4.0,3.0,4.118954408012983,2.7810455919870174,East Africa & the Horn,Subset: Peace
1700.0,1800.0,3.2,4.0,2.04,4.127361849549571,2.2726381504504296,East Africa & the Horn,Subset: Peace
1800.0,1900.0,2.65,3.0,2.0,3.22227615711298,2.07772384288702,East Africa & the Horn,Subset: Peace
1900.0,2000.0,4.1,4.959999999999999,4.0,4.6385164807134505,3.5614835192865493,East Africa & the Horn,Subset: Peace
2000.0,2025.0,4.45,5.0,4.0,5.118954408012983,3.7810455919870174,East Africa & the Horn,Subset: Peace
-1000.0,-900.0,3575000.0,9799999.999999996,1000000.0,6981886.408438062,168113.5915619377,East Africa & the Horn,Subset: Population
-900.0,-800.0,3935000.0,10779999.999999994,1100000.0,7683769.798213809,186230.2017861912,East Africa & the Horn,Subset: Population
-800.0,-700.0,4295000.0,11759999.999999994,1200000.0,8386512.556500346,203487.4434996536,East Africa & the Horn,Subset: Population
-700.0,-600.0,4660000.0,12739999.999999994,1300000.0,9094343.243367612,225656.7566323867,East Africa & the Horn,Subset: Population
-600.0,-500.0,5025000.0,13719999.999999994,1400000.0,9802538.59220415,247461.40779585112,East Africa & the Horn,Subset: Population
-500.0,-400.0,5390000.0,14699999.999999993,1500000.0,10511025.287967244,268974.71203275584,East Africa & the Horn,Subset: Population
-400.0,-300.0,5760000.0,15679999.999999993,1600000.0,11221446.694787014,298553.3052129857,East Africa & the Horn,Subset: Population
-300.0,-200.0,6145000.0,16659999.999999993,1700000.0,11936931.88841167,353068.11158832815,East Africa & the Horn,Subset: Population
-200.0,-100.0,6525000.0,17639999.999999993,1800000.0,12650999.918380672,399000.0816193279,East Africa & the Horn,Subset: Population
-100.0,0.0,6905000.0,18619999.999999993,1900000.0,13365299.915638592,444700.0843614079,East Africa & the Horn,Subset: Population
0.0,100.0,7275000.0,19599999.999999993,2000000.0,14076461.240057169,473538.7599428315,East Africa & the Horn,Subset: Population
100.0,200.0,7650000.0,20579999.99999999,2100000.0,14789782.909864975,510217.090135023,East Africa & the Horn,Subset: Population
200.0,300.0,8020000.0,21559999.99999999,2200000.0,15501283.31237362,538716.6876263805,East Africa & the Horn,Subset: Population
300.0,400.0,8385000.0,22539999.99999999,2300000.0,16210744.37354045,559255.626459551,East Africa & the Horn,Subset: Population
400.0,500.0,8755000.0,23519999.99999999,2400000.0,16922525.635099042,587474.3649009587,East Africa & the Horn,Subset: Population
500.0,600.0,9125000.0,24499999.99999999,2500000.0,17634457.973337665,615542.0266623329,East Africa & the Horn,Subset: Population
600.0,700.0,9495000.0,25479999.99999999,2600000.0,18346523.8801011,643476.1198989023,East Africa & the Horn,Subset: Population
700.0,800.0,9865000.0,26459999.99999999,2700000.0,19058708.446541037,671291.5534589626,East Africa & the Horn,Subset: Population
800.0,900.0,10240000.0,27439999.99999999,2800000.0,19772806.512250207,707193.4877497908,East Africa & the Horn,Subset: Population
900.0,1000.0,10615000.0,28419999.999999985,2900000.0,20486994.479333952,743005.5206660498,East Africa & the Horn,Subset: Population
1000.0,1100.0,10995000.0,29399999.999999985,3000000.0,21202520.511857912,787479.488142088,East Africa & the Horn,Subset: Population
1100.0,1200.0,11380000.0,30379999.999999985,3104000.0,21919240.95938602,840759.0406139772,East Africa & the Horn,Subset: Population
1200.0,1300.0,11765000.0,31359999.999999985,3208000.0,22636075.15381988,893924.8461801168,East Africa & the Horn,Subset: Population
1300.0,1400.0,12150000.0,32339999.999999985,3312000.0,23353012.987585083,946987.0124149192,East Africa & the Horn,Subset: Population
1400.0,1500.0,12535000.0,33319999.999999985,3416000.0,24070045.513564304,999954.4864356946,East Africa & the Horn,Subset: Population
1500.0,1600.0,12920000.0,34299999.999999985,3520000.0,24787164.78355298,1052835.2164470218,East Africa & the Horn,Subset: Population
1600.0,1700.0,13310000.0,35279999.999999985,3620000.0,25505609.865849268,1114390.1341507323,East Africa & the Horn,Subset: Population
1700.0,1800.0,13700000.0,36259999.999999985,3720000.0,26224136.69679471,1175863.303205287,East Africa & the Horn,Subset: Population
1800.0,1900.0,14545000.0,37279999.999999985,4012000.0,27980381.46090389,1109618.5390961077,East Africa & the Horn,Subset: Population
1900.0,2000.0,48850000.0,70000000.0,25280000.0,73111646.68772505,24588353.312274948,East Africa & the Horn,Subset: Population
2000.0,2025.0,134000000.0,180000000.0,60000000.0,198042954.33535215,69957045.66464785,East Africa & the Horn,Subset: Population
-1000.0,-900.0,3.475,3.6666666666666665,3.3333333333333335,3.626611711655502,3.323388288344498,East Asia,Overall
-900.0,-800.0,3.375,3.5,3.1666666666666665,3.571320316489829,3.178679683510171,East Asia,Overall
-800.0,-700.0,3.0666666666666673,3.5,2.8333333333333335,3.4589534098646615,2.674379923468673,East Asia,Overall
-700.0,-600.0,2.9416666666666664,3.1666666666666665,2.6666666666666665,3.254693999516549,2.6286393338167837,East Asia,Overall
-600.0,-500.0,3.1833333333333327,3.6666666666666665,2.8400000000000003,3.577386347251229,2.7892803194154365,East Asia,Overall
-500.0,-400.0,3.2916666666666665,3.6666666666666665,2.8466666666666667,3.719435425590353,2.86389790774298,East Asia,Overall
-400.0,-300.0,3.933333333333332,4.66,3.1733333333333333,4.602910314220021,3.2637563524466433,East Asia,Overall
-300.0,-200.0,4.799999999999999,5.326666666666666,4.5,5.325991127935316,4.274008872064682,East Asia,Overall
-200.0,-100.0,4.583333333333333,5.333333333333333,3.8333333333333335,5.3183692357066645,3.8482974309600015,East Asia,Overall
-100.0,0.0,3.825,4.166666666666667,3.3333333333333335,4.393807231552717,3.2561927684472827,East Asia,Overall
0.0,100.0,3.775,4.326666666666666,3.3333333333333335,4.425373824128179,3.1246261758718212,East Asia,Overall
100.0,200.0,3.6916666666666673,3.993333333333333,3.1733333333333333,4.133490538060386,3.2498427952729485,East Asia,Overall
200.0,300.0,3.3083333333333336,3.6666666666666665,2.8333333333333335,3.7716396874639218,2.845026979202746,East Asia,Overall
300.0,400.0,3.6833333333333336,4.4799999999999995,3.1733333333333333,4.319947641826143,3.0467190248405243,East Asia,Overall
400.0,500.0,4.183333333333333,5.1466666666666665,3.6666666666666665,4.905790560056441,3.4608761066102245,East Asia,Overall
500.0,600.0,4.925000000000001,5.5,4.333333333333333,5.569366614074111,4.28063338592589,East Asia,Overall
600.0,700.0,6.075,6.333333333333333,5.673333333333334,6.434301018955169,5.715698981044832,East Asia,Overall
700.0,800.0,5.8166666666666655,6.333333333333333,5.333333333333333,6.28481906350627,5.348514269827061,East Asia,Overall
800.0,900.0,4.716666666666666,5.0,4.333333333333333,5.085975330102672,4.34735800323066,East Asia,Overall
900.0,1000.0,4.683333333333334,5.833333333333333,3.3333333333333335,5.786233550437713,3.5804331162289538,East Asia,Overall
1000.0,1100.0,6.116666666666668,6.5,5.84,6.419890089977672,5.813443243355664,East Asia,Overall
1100.0,1200.0,5.041666666666668,5.333333333333333,4.5,5.599128673344153,4.4842046599891825,East Asia,Overall
1200.0,1300.0,3.7416666666666663,4.0,3.5,4.032618170834935,3.450715162498398,East Asia,Overall
1300.0,1400.0,4.341666666666667,5.0,3.3533333333333335,5.051664710482438,3.631668622850895,East Asia,Overall
1400.0,1500.0,5.124999999999999,5.66,4.673333333333334,5.702049487575468,4.5479505124245305,East Asia,Overall
1500.0,1600.0,4.450000000000001,5.16,3.8333333333333335,5.230135315897898,3.669864684102104,East Asia,Overall
1600.0,1700.0,5.25,6.166666666666667,4.166666666666667,6.129551653463918,4.370448346536082,East Asia,Overall
1700.0,1800.0,6.166666666666667,6.666666666666667,5.673333333333334,6.6231021312543055,5.7102312020790285,East Asia,Overall
1800.0,1900.0,3.6416666666666666,4.16,3.1666666666666665,4.119726983642115,3.163606349691218,East Asia,Overall
1900.0,2000.0,4.300000000000001,5.0,3.513333333333333,4.946786930397742,3.6532130696022582,East Asia,Overall
2000.0,2025.0,6.891666666666666,7.333333333333333,6.5,7.304229793149551,6.479103540183781,East Asia,Overall
-1000.0,-900.0,3.95,4.0,4.0,4.167944947177034,3.7320550528229663,East Asia,Subset: Culture & Lesure
-900.0,-800.0,4.05,4.0,4.0,4.43405728739343,3.6659427126065696,East Asia,Subset: Culture & Lesure
-800.0,-700.0,4.45,5.0,4.0,5.118954408012983,3.7810455919870174,East Asia,Subset: Culture & Lesure
-700.0,-600.0,4.85,5.0,4.0,5.576291952316698,4.1237080476833015,East Asia,Subset: Culture & Lesure
-600.0,-500.0,5.35,6.0,5.0,6.076291952316698,4.6237080476833015,East Asia,Subset: Culture & Lesure
-500.0,-400.0,5.2,6.0,5.0,5.878232998312527,4.521767001687473,East Asia,Subset: Culture & Lesure
-400.0,-300.0,5.6,6.0,5.0,6.460232526704262,4.739767473295737,East Asia,Subset: Culture & Lesure
-300.0,-200.0,6.25,7.0,6.0,6.948212002188447,5.551787997811553,East Asia,Subset: Culture & Lesure
-200.0,-100.0,6.2,7.0,5.0,7.012403840463596,5.387596159536404,East Asia,Subset: Culture & Lesure
-100.0,0.0,5.65,6.0,5.0,6.376291952316698,4.923708047683303,East Asia,Subset: Culture & Lesure
0.0,100.0,5.75,6.0,5.0,6.516485485837794,4.983514514162206,East Asia,Subset: Culture & Lesure
100.0,200.0,5.6,6.0,5.0,6.334846922834953,4.865153077165046,East Asia,Subset: Culture & Lesure
200.0,300.0,5.4,6.0,5.0,6.134846922834954,4.665153077165047,East Asia,Subset: Culture & Lesure
300.0,400.0,5.7,6.959999999999999,5.0,6.6000000000000005,4.8,East Asia,Subset: Culture & Lesure
400.0,500.0,6.3,7.0,5.0,7.2,5.3999999999999995,East Asia,Subset: Culture & Lesure
500.0,600.0,6.6,7.0,6.0,7.334846922834953,5.865153077165046,East Asia,Subset: Culture & Lesure
600.0,700.0,7.6,8.0,7.0,8.18309518948453,7.01690481051547,East Asia,Subset: Culture & Lesure
700.0,800.0,7.4,8.0,7.0,7.98309518948453,6.816904810515471,East Asia,Subset: Culture & Lesure
800.0,900.0,6.85,7.0,6.0,7.42227615711298,6.27772384288702,East Asia,Subset: Culture & Lesure
900.0,1000.0,7.0,8.0,6.0,8.22474487139159,5.775255128608411,East Asia,Subset: Culture & Lesure
1000.0,1100.0,7.8,8.0,7.0,8.309901951359278,7.290098048640721,East Asia,Subset: Culture & Lesure
1100.0,1200.0,7.1,8.0,7.0,7.72449979983984,6.47550020016016,East Asia,Subset: Culture & Lesure
1200.0,1300.0,5.95,6.0,6.0,6.44749371855331,5.4525062814466905,East Asia,Subset: Culture & Lesure
1300.0,1400.0,6.3,7.0,5.04,7.081024967590666,5.518975032409334,East Asia,Subset: Culture & Lesure
1400.0,1500.0,6.75,7.0,6.04,7.448212002188447,6.051787997811553,East Asia,Subset: Culture & Lesure
1500.0,1600.0,6.2,7.0,5.04,7.127361849549571,5.27263815045043,East Asia,Subset: Culture & Lesure
1600.0,1700.0,6.65,7.0,6.0,7.303834841531101,5.9961651584689,East Asia,Subset: Culture & Lesure
1700.0,1800.0,7.25,8.0,7.0,7.78619026473818,6.71380973526182,East Asia,Subset: Culture & Lesure
1800.0,1900.0,5.65,6.0,5.0,6.22227615711298,5.07772384288702,East Asia,Subset: Culture & Lesure
1900.0,2000.0,6.15,7.0,5.0,6.9421489758877435,5.357851024112257,East Asia,Subset: Culture & Lesure
2000.0,2025.0,7.75,8.0,7.0,8.286190264738181,7.21380973526182,East Asia,Subset: Culture & Lesure
-1000.0,-900.0,2.55,3.0,2.0,3.04749371855331,2.0525062814466897,East Asia,Subset: Economic Opportunity
-900.0,-800.0,2.9,3.0,3.0,3.1999999999999997,2.6,East Asia,Subset: Economic Opportunity
-800.0,-700.0,3.0,3.0,3.0,3.447213595499958,2.552786404500042,East Asia,Subset: Economic Opportunity
-700.0,-600.0,3.15,4.0,3.0,3.72227615711298,2.57772384288702,East Asia,Subset: Economic Opportunity
-600.0,-500.0,3.35,4.0,3.0,4.076291952316698,2.6237080476833023,East Asia,Subset: Economic Opportunity
-500.0,-400.0,3.85,4.0,3.0,4.576291952316698,3.1237080476833023,East Asia,Subset: Economic Opportunity
-400.0,-300.0,4.7,5.0,4.0,5.340312423743285,4.0596875762567155,East Asia,Subset: Economic Opportunity
-300.0,-200.0,5.3,6.0,5.0,5.9403124237432845,4.659687576256715,East Asia,Subset: Economic Opportunity
-200.0,-100.0,5.05,6.0,4.0,5.914580823289529,4.185419176710471,East Asia,Subset: Economic Opportunity
-100.0,0.0,4.3,5.0,4.0,5.081024967590666,3.5189750324093345,East Asia,Subset: Economic Opportunity
0.0,100.0,4.05,5.0,3.0,4.914580823289529,3.1854191767104707,East Asia,Subset: Economic Opportunity
100.0,200.0,4.1,5.0,3.04,4.8,3.3999999999999995,East Asia,Subset: Economic Opportunity
200.0,300.0,3.7,4.0,3.0,4.340312423743285,3.0596875762567155,East Asia,Subset: Economic Opportunity
300.0,400.0,3.85,4.0,3.0,4.503834841531101,3.196165158468899,East Asia,Subset: Economic Opportunity
400.0,500.0,4.4,5.0,3.04,5.260232526704263,3.5397674732957376,East Asia,Subset: Economic Opportunity
500.0,600.0,5.25,6.0,5.0,5.948212002188447,4.551787997811553,East Asia,Subset: Economic Opportunity
600.0,700.0,6.4,7.0,6.0,7.06332495807108,5.736675041928921,East Asia,Subset: Economic Opportunity
700.0,800.0,6.25,7.0,6.0,6.948212002188447,5.551787997811553,East Asia,Subset: Economic Opportunity
800.0,900.0,5.1,6.0,4.04,5.8,4.3999999999999995,East Asia,Subset: Economic Opportunity
900.0,1000.0,5.05,6.0,4.0,6.293985530462472,3.8060144695375273,East Asia,Subset: Economic Opportunity
1000.0,1100.0,6.75,7.0,6.0,7.18301270189222,6.31698729810778,East Asia,Subset: Economic Opportunity
1100.0,1200.0,5.85,6.959999999999999,5.0,6.576291952316697,5.123708047683302,East Asia,Subset: Economic Opportunity
1200.0,1300.0,4.55,5.0,4.0,5.0474937185533095,4.05250628144669,East Asia,Subset: Economic Opportunity
1300.0,1400.0,4.8,5.959999999999999,4.0,5.612403840463596,3.987596159536403,East Asia,Subset: Economic Opportunity
1400.0,1500.0,5.7,6.0,5.0,6.158257569495584,5.2417424305044165,East Asia,Subset: Economic Opportunity
1500.0,1600.0,5.2,6.0,4.04,6.012403840463596,4.387596159536404,East Asia,Subset: Economic Opportunity
1600.0,1700.0,5.65,6.0,5.0,6.5029361054615995,4.797063894538401,East Asia,Subset: Economic Opportunity
1700.0,1800.0,6.35,7.0,6.0,7.0038348415311,5.696165158468899,East Asia,Subset: Economic Opportunity
1800.0,1900.0,4.35,5.0,4.0,5.076291952316697,3.623708047683302,East Asia,Subset: Economic Opportunity
1900.0,2000.0,5.4,6.0,4.0,6.419803902718558,4.380196097281443,East Asia,Subset: Economic Opportunity
2000.0,2025.0,7.95,8.0,8.0,8.167944947177034,7.732055052822966,East Asia,Subset: Economic Opportunity
-1000.0,-900.0,3.25,4.0,3.0,3.948212002188447,2.551787997811553,East Asia,Subset: Equality
-900.0,-800.0,3.15,4.0,3.0,3.803834841531101,2.496165158468899,East Asia,Subset: Equality
-800.0,-700.0,2.7,3.0,2.0,3.340312423743285,2.0596875762567155,East Asia,Subset: Equality
-700.0,-600.0,2.5,3.0,2.0,3.0,2.0,East Asia,Subset: Equality
-600.0,-500.0,2.7,3.0,2.0,3.1582575694955843,2.241742430504416,East Asia,Subset: Equality
-500.0,-400.0,2.55,3.0,2.0,3.289932429347437,1.8100675706525624,East Asia,Subset: Equality
-400.0,-300.0,2.8,3.0,2.0,3.5483314773547883,2.0516685226452114,East Asia,Subset: Equality
-300.0,-200.0,3.45,4.0,3.0,4.03949130612758,2.86050869387242,East Asia,Subset: Equality
-200.0,-100.0,3.35,4.0,3.0,4.003834841531101,2.696165158468899,East Asia,Subset: Equality
